,recall,precision,macrof1,microf1,acc
0,0.5847388703690569,0.69734852192639,0.4343725120669391,0.4693806541405706,0.4693806541405706
1,0.5847388703690569,0.69734852192639,0.4343725120669391,0.4693806541405706,0.4693806541405706
2,0.5847388703690569,0.69734852192639,0.4343725120669391,0.4693806541405706,0.4693806541405706
3,0.5975175544364849,0.7017365001972677,0.45636534619151203,0.4857341684064022,0.4857341684064022
4,0.5975175544364849,0.7017365001972677,0.45636534619151203,0.4857341684064022,0.4857341684064022
5,0.6116556729791711,0.7066033471216989,0.47993584098309483,0.5038274182324287,0.5038274182324287
6,0.6116556729791711,0.7066033471216989,0.47993584098309483,0.5038274182324287,0.5038274182324287
7,0.6116556729791711,0.7066033471216989,0.47993584098309483,0.5038274182324287,0.5038274182324287
8,0.6116556729791711,0.7066033471216989,0.47993584098309483,0.5038274182324287,0.5038274182324287
9,0.6124713336643262,0.7068859544003154,0.4812726412769386,0.5048712595685456,0.5048712595685456
10,0.6244343570465991,0.7110668301655426,0.5006062790168742,0.5201809324982603,0.5201809324982603
11,0.6244343570465991,0.7110668301655426,0.5006062790168742,0.5201809324982603,0.5201809324982603
12,0.6323190770030972,0.7138675532118155,0.5130816251846698,0.5302713987473904,0.5302713987473904
13,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
14,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
15,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
16,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
17,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
18,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
19,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
20,0.7035534435066317,0.7417596371825488,0.6178580088069894,0.6214335421016005,0.6214335421016005
21,0.7043691041917867,0.7421133545784993,0.6189889581832229,0.6224773834377174,0.6224773834377174
22,0.7043691041917867,0.7421133545784993,0.6189889581832229,0.6224773834377174,0.6224773834377174
23,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
24,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
25,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
26,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
27,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
28,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
29,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
30,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
31,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
32,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
33,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
34,0.7204104309998345,0.7492633886794471,0.6409783251879287,0.6430062630480167,0.6430062630480167
